name,model,steps,prompt,strategy,use_wandb,batch_size,gen_length,ignore_pad,n_problems,output_dir,temperature,wandb_entity,wandb_project,use_confidence_weighting,_runtime,_step,_timestamp,_wandb,avg_diversity,avg_time,cumulative_at_1,cumulative_at_10,cumulative_at_11,cumulative_at_12,cumulative_at_13,cumulative_at_14,cumulative_at_15,cumulative_at_16,cumulative_at_2,cumulative_at_3,cumulative_at_4,cumulative_at_5,cumulative_at_6,cumulative_at_7,cumulative_at_8,cumulative_at_9,pass_at_1,pass_at_10,pass_at_11,pass_at_12,pass_at_13,pass_at_14,pass_at_15,pass_at_16,pass_at_2,pass_at_3,pass_at_4,pass_at_5,pass_at_6,pass_at_7,pass_at_8,pass_at_9,results_table,std_diversity,std_time
trial_11_orthogonal_projection_alpha16.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/17-00-51,0.5,,text_dpp,True,4223.0,0.0,1770376602.5632422,{'runtime': 4223},0.1481950780749321,21.10304457306862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.8,0.805,0.805,0.82,0.82,0.825,0.83,0.635,0.685,0.725,0.75,0.77,0.785,0.785,0.79,"{'_latest_artifact_path': 'wandb-client-artifact://6ikspmjahgkykmbyiiix43ibpez7h67w47e1yd41g1ywn59bo8icdcyadqfwopec2tnm4raopfid8wj5tydbs3yywnno7y6w40b3j3knduv7bgowzoje514fdxjt55dx:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://ik3vswagtlovviqpw5uirknt1wbjuoqhm4xqm5g45kwvzy1krabqxad5hl6my43xrac9o0r5czvuoob3f0cqbx3o2dz1nubfxtg1w0xcah1b2jmtri17s1xsbtr4esu6/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_f9c290d0876405564add.table.json', 'sha256': 'f9c290d0876405564add6ebcf8a0b03475d4a90d1810a979b9d568a7cf5c7751', 'size': 1442394}",0.08372169222048041,2.6917346053050184
trial_12_orthogonal_projection_alpha16.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-01,1.0,,text_dpp,True,5012.0,0.0,1770378497.816901,{'runtime': 5012},0.16221332401037217,24.996526745557784,0.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.55,0.785,0.8,0.8,0.805,0.82,0.83,0.83,0.6,0.64,0.665,0.69,0.715,0.755,0.76,0.78,"{'_latest_artifact_path': 'wandb-client-artifact://wa9df5lh11zypjjc1u3q7ykrg0s0zotnw3m81sz28ld2ywmo9eluav0mhjyamwxwldpdy6knkwmcdihrrnftsxgh2x9hndft2ckikwpqzkrca7415ah5zqbvwum6uk6k:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://zbya7pxoui1hb5lecsdi109tz8hoef5838r7xrpz5n8id9lgtl4q92tzxd9l9oemogbgl6xclvedmdd62uwmtdwhgz8bfuq57qn8s75z5e8w6cx2svz8d5cr234rwmz8/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_a66da9fab4a3ae3a8f18.table.json', 'sha256': 'a66da9fab4a3ae3a8f189664eccf8f46c04bb6cea344ecf2a9ad5ac109ed0445', 'size': 1437969}",0.09357530082779104,2.64922680389227
trial_13_orthogonal_projection_alpha16.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-53,1.5,,text_dpp,True,4250.0,0.0,1770378974.6407104,{'runtime': 4250},0.20217281132936477,21.241858240365985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.795,0.81,0.825,0.825,0.83,0.84,0.84,0.62,0.68,0.7,0.715,0.735,0.74,0.75,0.765,"{'_latest_artifact_path': 'wandb-client-artifact://mtxj7ntpynm1509btqb6qzhna7xlz6yaccfyz457ye1rer7wuhqw5t17vq44k1k43y1ra0qa3my69xyyk3q7jzevanjufg7e6hjxr2ynzjy0t0s75cdslk4797ffyle8:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://3i82zfm1s6kg5dojvdkzn3aavvlybg4zu3i5liozyr3mkp546qcag5sgjq2swhy3tlujcxs8iyeor0n0swtcq5myfllveiwbt5pwph8pt078l0s59j4vpis7p9zo3pbe/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_e458d9a8b608e02ac9b8.table.json', 'sha256': 'e458d9a8b608e02ac9b893ded8d6f7e01e9f06aecb161cdddf0f0345c3810171', 'size': 1429273}",0.11407005623668678,2.7136087880347737
trial_14_orthogonal_projection_alpha16.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/17-00-51,2.0,,text_dpp,True,4233.0,0.0,1770380842.4891684,{'runtime': 4233},0.33345086857676504,21.15302575469017,0.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.315,0.76,0.775,0.775,0.78,0.805,0.805,0.81,0.51,0.615,0.675,0.69,0.705,0.725,0.73,0.75,"{'_latest_artifact_path': 'wandb-client-artifact://f46kdykgqlomhcs2sdehyqi0gg0crn45lavp9uwrylmxy20aibcc6hu5e6tes671vqwy0r5x11a0redx5zmsevu4loioccv5jkc3ot6h0etpfc8wlqhqpqulw6ryomj2:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://af2qi9y7xm7tfmypr4u7s1dbk2eoyf0zqaga1kobjs6k30yitjjmtptct6w2qi7o14rspakauss92cnvwxszfb9rnzbfg8yqzvy6u3rifue1gmzzo3x8ceawkexoviu3/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_3045b347b511d650dd7f.table.json', 'sha256': '3045b347b511d650dd7f418445bcc27ea65dd79783ea3b0c29438c5a46e694b4', 'size': 1483782}",0.10704378592480213,2.6850150305793052
trial_15_orthogonal_projection_alpha32.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-01,0.0,,text_dpp,True,4420.0,0.0,1770382948.5410657,{'runtime': 4420},0.15283670544624328,22.030661706924437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.775,0.78,0.78,0.785,0.785,0.795,0.805,0.66,0.69,0.73,0.745,0.75,0.765,0.765,0.765,"{'_latest_artifact_path': 'wandb-client-artifact://ok7g45o4rktmnx5loyg9at678n0q7lqtb20ymv0wsk0vg1b7q33n84qmq8lia5z8d8rdv8ddz37p01785uxemcm6kf0yehuhbxy8ahvaewaj70btn0rfgv12an12s67y:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://2wizmok86u7pab8nj2m1gjq2eyhm0bze5zu0brc2z1km48i4d2rnh1i4mjs7g5whmgucai9u44kqj2xf277y98pa6g48b8ls47lh9igeied6gkuw9h854cjxv52i0rqz/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_1d71a23a33b548bfcb61.table.json', 'sha256': '1d71a23a33b548bfcb61bb9c76e83300519db4be2153610ba42d115b14853f82', 'size': 1431477}",0.08314000056387653,2.205540477489301
trial_16_orthogonal_projection_alpha32.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-53,0.5,,text_dpp,True,4015.0,0.0,1770382996.185494,{'runtime': 4015},0.16353106051683425,20.06512256860733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.83,0.83,0.84,0.84,0.84,0.84,0.84,0.645,0.7,0.735,0.765,0.78,0.8,0.82,0.825,"{'_latest_artifact_path': 'wandb-client-artifact://ozpzgujqy185ok18b7rz9hkdz47w5jcwaatoiwe1mc7893s1a3szw1taq4o82tb43gaapc5z9q0u0vh9gmm2p4b7mzn8el4c1zqz9au5uwq53x4tqiltmqizlosgmemr:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://6h1bqkwst8hyeu1zwrlqxst9dk1d5b7frtj0phtdg88xomegspquqyuntj1qot2zox5z0dqghbu9wqwym33nrrsav83jbsv3h8tct4k2qtikn4y2u7l3p17pko1onstj/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_710c892a28b0a7c74972.table.json', 'sha256': '710c892a28b0a7c7497260b0eafdc280a8f133cd335a7d69c551500d12609411', 'size': 1429785}",0.09121275905340426,2.5364020474601245
trial_17_orthogonal_projection_alpha32.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/17-00-51,1.0,,text_dpp,True,4226.0,0.0,1770385075.442456,{'runtime': 4226},0.17731264650821685,21.122635600566863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555,0.815,0.82,0.83,0.835,0.84,0.845,0.865,0.67,0.69,0.73,0.755,0.77,0.785,0.8,0.805,"{'_latest_artifact_path': 'wandb-client-artifact://lo28atcfdtdb5gq8p9v0xdd83xpsz1kk572i1p3ek67tduo6yiry2fjmjcpcdn225naj0vrjfsndw6ltxjp2cw205v2r5b78cu1rc354ntmcwhy0qf650loys7t2tfdv:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://uoqc0si8xyvcqy6bm6369ui8ghcidcqlnkx3276olvhfu10a3nbbf0sauf873zr8ao5bwqlspeq7kc0v0i4enbtjg9go5esdd1t1jd8vgb5f1z005g9riqy2nocenrm8/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_b1a411055edd46410801.table.json', 'sha256': 'b1a411055edd464108019503ee444cd62338941fcb4b02a51a811a2b0181fda0', 'size': 1427026}",0.09928992173594076,2.680904904006534
trial_18_orthogonal_projection_alpha32.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-01,1.5,,text_dpp,True,5590.0,0.0,1770388568.5122375,{'runtime': 5590},0.1974790045619011,27.887026604413983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.805,0.81,0.815,0.825,0.83,0.83,0.835,0.63,0.665,0.71,0.735,0.77,0.79,0.79,0.8,"{'_latest_artifact_path': 'wandb-client-artifact://5rgnymyq91kwkl5y6g0sto5fect4xzpomgx3lfv1xzt75n4eqhnitdcdvdxqmyyq1st8zowxapt6hy0o56rduq81lffqacxqsaz2fwvapdk37drgrap0ysv9vvvkmaws:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://5uo8h21uygch1u6hze7bli7y9pubqnc2yridqyhrwn58ojkaem56l5botqf63n1lnew1bluytxm1012h4x9mxyzsuawo29rirj0qbdgmbfpqvts664odhdi1ur5dmyyf/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_7a8e54a69e451191af65.table.json', 'sha256': '7a8e54a69e451191af65bca681a1e8a066c6f35cf1ebfbf5a4b183cf2a0e18e3', 'size': 1423554}",0.10557049664912764,3.096107114251681
trial_19_orthogonal_projection_alpha32.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-53,2.0,,text_dpp,True,4018.0,0.0,1770387020.0560596,{'runtime': 4018},0.27591768354177476,20.078588165044785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.81,0.81,0.825,0.83,0.84,0.855,0.86,0.495,0.59,0.645,0.695,0.745,0.77,0.78,0.795,"{'_latest_artifact_path': 'wandb-client-artifact://6voaqqgyxbf934y199n5mjw6np100485a0021fpgd0luiakmzc73y6dh2sy5p906w0zcy14wk6n757t1da84zuo2rtzmnfv3wo0jkmogtch7wq2djuditvifmkaimqy2:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://tckblz3rszjkflw6nsbdqp45mpbbkl0061sb73qxb6im2s7unz909akxjg0329yh8gdpuf2bme7axmk3yn8jv21tuy6pre8zxtszzw4hkvmgzwn6n4tw6c8bcbewqje3/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_4eb878e6639253f05273.table.json', 'sha256': '4eb878e6639253f05273b38654a267d39e16eae8583221ad08c5cc95232eddb1', 'size': 1449097}",0.10145632326194166,2.562887527501018
trial_20_orthogonal_projection_alpha64.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/17-00-51,0.0,,text_dpp,True,3885.0,0.0,1770388966.6103494,{'runtime': 3885},0.1565489737689495,19.413863986730576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.785,0.79,0.79,0.815,0.815,0.815,0.82,0.685,0.715,0.745,0.755,0.765,0.775,0.78,0.785,"{'_latest_artifact_path': 'wandb-client-artifact://iql4efskchyerr10jovkq85ysydlxzgx3rty4l99tsaivr10w3qqxla1ltvnh93f3efg2wax7jirhu41jk7d66sms4j6h1m97va77in08x6pvpfzp8arvdll9f9iq101:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://szaxmrlm2u6yl8rx305a57327pqcq7d1vsncnbs7zhkbmqbbewfffywp42z3fjni9f57fsekdwi1ycgf82pthksxofngqjzamaabt03opxrzzk92hat4dalr0xo6mn4y/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_05e4efd89d3127515519.table.json', 'sha256': '05e4efd89d312751551913a05c7c551e1e41e03704de833ca7cdfee5f6631ce8', 'size': 1424734}",0.0957843480886531,2.4047409175843115
trial_21_orthogonal_projection_alpha64.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-53,0.5,,text_dpp,True,4016.0,0.0,1770391042.7777908,{'runtime': 4016},0.17802222996950148,20.07176622748375,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.835,0.835,0.85,0.855,0.86,0.865,0.865,0.685,0.75,0.78,0.79,0.805,0.815,0.82,0.83,"{'_latest_artifact_path': 'wandb-client-artifact://81uayunb4gc4nx86awxa5nbu9wjiq36xqc7qacsty8k801ttbu5wuthvqt8trnryckb84wiwtjhabj1hwh9miw675bdby8di24fq309crss8mkw0zct46y04q3pushgv:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://oownifqv16tsxbyqntlgmjh7spzrczwzi1qhw445ai2vgbfqjnziqdb0rg7z4jwlobhowqfwy9syy4hdhdhgreek7ln6y29ztk7u0zenir8l7gbzpfqx8axqkcr85gn9/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_8fa007a5728ff71385fd.table.json', 'sha256': '8fa007a5728ff71385fd2a272801df13f137aae14ede1d7093f2de090d7dacb2', 'size': 1420228}",0.1033835735177512,2.527900825860434
trial_22_orthogonal_projection_alpha64.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-01,1.0,,text_dpp,True,5011.0,0.0,1770393610.0944731,{'runtime': 5011},0.1912168964743614,24.996252176761622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565,0.85,0.855,0.855,0.855,0.86,0.87,0.88,0.68,0.71,0.755,0.785,0.805,0.825,0.835,0.835,"{'_latest_artifact_path': 'wandb-client-artifact://cnhd1cnbv8hfkn7bndaklrfsnbetn0tdlf4bppby27a4jkuqhi9kbc3a9vihad5tea4n1gdy2a7geoisfqrjxoyx7qjhqornv7o8htxgu5s257feficxuvlzah6upmxn:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://suoz0p13y4lq6cq4sljgndqundrejw2t22vm9tzoppgsczihuf544zlc0z2ccrtmche3ultj6ksfore1383427ax3esdch25mr6oup70v4ls24i2m1xrtc20qsobistq/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_a10a89dde1dcb9dced6e.table.json', 'sha256': 'a10a89dde1dcb9dced6ef3ec13d07278d06d93b33ebb40938f85816f1424d452', 'size': 1418099}",0.09634281480024212,2.65123020777806
trial_23_orthogonal_projection_alpha64.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/17-00-51,1.5,,text_dpp,True,4459.0,0.0,1770393432.501549,{'runtime': 4459},0.2063445408642292,22.28732356309891,0.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.48,0.815,0.82,0.825,0.835,0.845,0.85,0.855,0.65,0.715,0.74,0.765,0.775,0.79,0.805,0.81,"{'_latest_artifact_path': 'wandb-client-artifact://ekisb397tb7430yyc973k21zz1oikh3wysanlbt0n9knuf7760n9n5eq1co3ecanslg0nnv0cxaderdstay2sgbrfjm97sp9fd32m43g69o60rmemkeir64n4duxw7jg:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://w184cc16uqa5g9twiijsixge4u1apn44ugl4q791fejzlixkrlugr8733kwvmvm9ltyg7xgyj1th6dgaqmax1c5ra0ut53sqrcv6xtna6ptc9iiuzhdh2a8hiocau2jb/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_9d868a25ae5ba7b300fb.table.json', 'sha256': '9d868a25ae5ba7b300fbfd4c61cb12da9364d5a1cd405acc7c6b3324efe432a8', 'size': 1408678}",0.11426902282765572,2.8424412675323376
trial_24_orthogonal_projection_alpha64.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-53,2.0,,text_dpp,True,4016.0,0.0,1770395065.8429856,{'runtime': 4016},0.2619087593257427,20.072022365331648,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.81,0.815,0.82,0.835,0.84,0.85,0.855,0.58,0.625,0.67,0.705,0.74,0.755,0.77,0.79,"{'_latest_artifact_path': 'wandb-client-artifact://t7ql1aw8y45tb9ink0m86h0v0s6455rqokhgzak87j1lgxt7h44212dpda974p4ng206wtsxvcjliy5jqc0oc3yy8ptox7urf4i7s7qpygs7jonozxbfltmlfs9vm8kd:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://4yrdaivke7uj6j65g3a968hv47tlnn0eoe444xdr6tb5s1s2zdsxl3w7mactnws9e7r0hgtaq99xuv7q8eel9ipy3pry5cz16oejxnjryhgpkf0mynnuvtzddp7ted6w/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_a0368240f52e3a46027a.table.json', 'sha256': 'a0368240f52e3a46027a48ac4601aa0f0888d2c20e55c18aad263db4a6461aa7', 'size': 1422524}",0.10018902603183016,2.532071299046605
trial_25_orthogonal_projection_alpha128.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/17-00-51,0.0,,text_dpp,True,3879.0,0.0,1770397318.121807,{'runtime': 3879},0.1592995385825634,19.38787087917328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.805,0.815,0.815,0.82,0.825,0.835,0.84,0.69,0.735,0.755,0.765,0.77,0.775,0.785,0.805,"{'_latest_artifact_path': 'wandb-client-artifact://dmbjrglzfqmebz2imv1airg8othgt645bm2wyrj9qrufwq4sd1q8b500rjx7hd61x6s15cmepin2a7l5ikmr5to5ifjc927t39yl04dzanqejklhe4myy7zi3dkys5es:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://7qv6ayc3fy48acj06sbiz3035uyovv29m1j3yexdwlmhuhi1967pl8dhljsfpxuoe871deiqehjujhq169dro61f0qbiyn565m18wdhjosdrhxqtlx6ira02lvml5ftl/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_77da677655794089f2e5.table.json', 'sha256': '77da677655794089f2e5d1e700e5cae2d7d30d34d455199ba1cb9c15347569da', 'size': 1421831}",0.09590637022044442,2.4439397255334696
trial_26_orthogonal_projection_alpha128.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-01,0.5,,text_dpp,True,5017.0,0.0,1770398657.1176147,{'runtime': 5017},0.18263576045632365,25.023060903549194,0.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.61,0.87,0.875,0.875,0.885,0.885,0.895,0.9,0.71,0.76,0.785,0.82,0.83,0.835,0.845,0.865,"{'_latest_artifact_path': 'wandb-client-artifact://64gu8ugrk83kzk5mqkbkv02yxssj982e2xvrgoipuvvfxibdi5l76ov0wgc5ffkn344n75tqghx4qlb93j9jyxbhx64jgi1x03tdf9tu53zdoict1dmxi2p97xaaqjty:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://kvi8wjfajzftvwp5bsnjpmnjdcf3j7yugdlxwrpgt03qgxpqsdxx3b1a8l1y8afn24zmsva3c5v7uywekwqyiwidy2le4ptvc0pyghpkrkbfiwya4jyzs7wzgspewcns/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_033ba75bc86fb53d14e9.table.json', 'sha256': '033ba75bc86fb53d14e9484e4f7ce0fbe73579e0f5659eaef6b2dc32ef7c02b2', 'size': 1415562}",0.09428472666490156,2.673767522203235
